#kx	 ky	 value	 error
-1.0799224746714913	 -2.84706834231575	 0.12014619811408556	 0.0017070917330203744
-0.9817477042468103	 -2.84706834231575	 0.10345096515229418	 0.0014070876676109936
-0.8835729338221293	 -2.84706834231575	 0.08913973394254601	 0.0012599948451325733
-0.7853981633974483	 -2.84706834231575	 0.07335698400079191	 0.001047296002972511
-0.6872233929727672	 -2.84706834231575	 0.05715702854331524	 0.000822659399768936
-0.5890486225480862	 -2.84706834231575	 0.04406372224983546	 0.0006321383383276925
-0.4908738521234052	 -2.84706834231575	 0.030350187735422036	 0.0004182586715533471
-0.39269908169872414	 -2.84706834231575	 0.020222796734538646	 0.0002807214119015047
-0.2945243112740431	 -2.84706834231575	 0.011591163864080914	 0.0001617539732075415
-0.19634954084936207	 -2.84706834231575	 0.005166756086536092	 7.030172477342991e-5
-0.09817477042468103	 -2.84706834231575	 0.0013336276595719658	 1.8215450781291032e-5
0.0	 -2.84706834231575	 9.134647465746168e-6	 1.5311674881941832e-7
0.09817477042468103	 -2.84706834231575	 0.0013336276595719658	 1.8215450781291032e-5
0.19634954084936207	 -2.84706834231575	 0.005166756086536092	 7.030172477342991e-5
0.2945243112740431	 -2.84706834231575	 0.011591163864080914	 0.0001617539732075415
0.39269908169872414	 -2.84706834231575	 0.020222796734538646	 0.0002807214119015047
0.4908738521234052	 -2.84706834231575	 0.030350187735422036	 0.0004182586715533471
0.5890486225480862	 -2.84706834231575	 0.04406372224983546	 0.0006321383383276925
0.6872233929727672	 -2.84706834231575	 0.05715702854331524	 0.000822659399768936
0.7853981633974483	 -2.84706834231575	 0.07335698400079191	 0.001047296002972511
0.8835729338221293	 -2.84706834231575	 0.08913973394254601	 0.0012599948451325733
0.9817477042468103	 -2.84706834231575	 0.10345096515229418	 0.0014070876676109936
1.0799224746714913	 -2.84706834231575	 0.12014619811408556	 0.0017070917330203744
1.1780972450961724	 -2.84706834231575	 0.13825497916721505	 0.0019674358084003606
1.2762720155208536	 -2.84706834231575	 0.14855438181590194	 0.0021043393211521485
1.3744467859455345	 -2.84706834231575	 0.16467789413694317	 0.0022666701118180437
1.4726215563702154	 -2.84706834231575	 0.18299214444647013	 0.0025815778620394223
1.5707963267948966	 -2.84706834231575	 0.19277155714250838	 0.0026173062686532375
1.6689710972195777	 -2.84706834231575	 0.2099995384586744	 0.0028639708814449864
1.7671458676442586	 -2.84706834231575	 0.22328094692386186	 0.003138340195362615
1.8653206380689396	 -2.84706834231575	 0.23191984369268046	 0.0031570773148910597
1.9634954084936207	 -2.84706834231575	 0.24679066323661672	 0.00358092311127637
2.061670178918302	 -2.84706834231575	 0.2443263219131211	 0.0034263865861832794
2.1598449493429825	 -2.84706834231575	 0.2565389299049496	 0.003464733845293665
2.2580197197676637	 -2.84706834231575	 0.2681027720061565	 0.0036085035212307204
2.356194490192345	 -2.84706834231575	 0.2670994853849236	 0.00367402237921156
